,H20.33.020,H20.33.044,H21.33.003,H21.33.004,H21.33.005,H21.33.009,H21.33.023,H21.33.044
AP5B1,8.035659440046054,7.919675495370683,7.84092419664249,7.7108206310569365,7.9669714477813525,7.890699819922421,7.9273478646776585,8.1099939068024
AP5M1,9.230179235674111,8.98830115189304,9.264348868916091,9.153034008583896,9.203533408275591,9.429424612865615,9.10864320703544,9.311084910401881
AP5S1,6.694814348362267,6.849116958809911,6.598119831272387,6.7392568539103594,6.424667208452771,6.787455025325614,6.623480601287871,6.591393107172487
AP5Z1,7.629207967164784,8.252617159810368,7.588565673391048,7.924122787342355,7.958014357632898,7.557899510148824,7.7942109366624805,7.680930667560106
APAF1,8.233868444092078,8.472858960397009,8.37982597343673,8.331003434475912,8.318979086917954,8.38855696848838,8.433375660710945,8.125870924249002
APBA1,10.845592081214127,10.694637857619323,10.736283296975241,10.707806021289995,10.723948961860106,10.694661645304238,10.766676383877195,10.596934658543391
APBA2,10.742360888557162,10.92660885076092,10.776852072746365,10.833413986183954,10.770006061938647,10.900439238537698,10.785851748574204,10.787939254148373
APBA3,7.5620944389261435,7.588438660530049,7.006242593722541,6.9707135353075245,7.628382924627456,7.192544117602866,7.240146178283922,7.390120380465675
APBB1,9.226813536695003,9.62197513563275,9.300664935249229,9.335459008989165,9.232280519942076,9.630439939923527,9.175727473104548,9.2165538644606
APBB2,10.305081487824152,10.70275690466902,10.528297763084884,10.67682057309563,10.370423886668185,10.359145951199716,10.431201746949872,10.37523815294314
APBB3,7.353109229474428,7.8525745631180435,7.528873481343184,7.593313088682714,7.560270978312631,7.462534515395214,7.522763047667254,7.383523784648719
APC,10.476995147481514,10.587610948995884,10.599758776302824,10.627365859064192,10.527112609982277,10.591675824027456,10.518416521560008,10.464597625479263
APC2,8.823835851864006,9.012673951069605,8.698173107964548,8.576817676353606,8.767960491271035,8.606418410542261,8.623312021719707,8.278478001665666
APEH,6.575356678659177,7.369580694220744,6.855344881285664,6.9303332291325574,7.085776732366386,6.803510866286397,6.8129255273987965,6.797556270198111
APEX1,6.891930319214303,7.930330049500897,7.594157641974675,7.69444148278963,7.260947461362799,7.425359426048013,7.587211549748071,7.1483295305620445
APH1A,6.625178490971557,7.358046248722961,7.011962626787457,7.045181686776883,6.7543842610578615,7.194084978981641,6.751950303406705,6.862768000304259
APH1B,8.123854637097832,8.995525172575492,8.715281126207413,8.941539164286143,8.12788832696837,8.184407529953136,8.73308423799904,8.189931421571282
API5,9.153133342995014,9.028494655685673,9.095420185764837,9.129136490814725,9.20039400488414,9.456874823590692,9.061303570344847,9.252930560108606
APIP,8.563427256092087,9.030363979354807,8.557458537876462,8.598286470736527,8.686806558037917,8.53572275569785,8.423678383367458,8.537518939864494
APLF,7.478864853456553,7.863964383894742,8.306126612324054,7.932776201162865,8.098697918634592,7.273951464219157,7.875399361733966,8.540298105785162
APLP1,9.238716587208664,9.242445420789279,9.299989972808952,8.992540526962868,9.328652638906604,9.579745393090922,9.060015143063131,9.488026983263786
APLP2,9.832175098367545,10.11552585113795,10.087858015944816,10.02013676812224,9.925312569018086,9.962206705028377,9.92869431978758,9.809145913883935
APMAP,8.129791764207377,8.807820826195554,8.651682000200337,8.671296072201718,8.141381993884233,8.427876538895916,8.491941755601696,8.14665560774709
APOD,7.1032746029565415,7.118212257827888,7.1075365383053795,6.810334105578717,7.0310635084242605,7.610022445729902,6.790103385060849,7.029946812148879
APOL2,8.06691968062803,8.713846782682932,8.513434589742642,8.290766933292469,8.375445254621065,8.078315179483361,8.520097454142878,8.04383817686421
APOLD1,8.201986590112883,8.018012566850276,8.01613546859878,7.428614921283302,7.783028367697947,8.313030681957345,8.226231765820405,8.497777154049198
APOO,8.710886568235933,9.140298362934601,8.729203785978608,8.919430635947842,8.746237815551982,8.68569670443158,8.835707406315935,8.752098483632935
APOOL,8.957479301334393,8.903423729724883,9.05662756442773,8.913842758673553,8.90698741329507,8.853976560064979,9.00134185326713,8.976893225731732
APP,11.782255168987179,11.700813018675364,11.737576697834307,11.622452863640346,11.744335163548891,11.782638894306078,11.589140448015911,11.73340174868618
APPBP2,9.784009336416242,9.928680317051825,9.772343833579022,9.795645983347391,9.773584047054246,9.80545065883112,9.716702904164618,9.67512063213809
APPL1,9.418740882596461,9.389676387637905,9.445846321869798,9.338998829513562,9.291535303905265,9.515674235724711,9.232915224757546,9.286715504245826
APPL2,9.602471207545445,9.532283053424365,9.7468516685246,9.69936374744168,9.644005396902372,9.649517390597909,9.572855060547244,9.64132123003737
