,H20.33.020,H20.33.044,H21.33.003,H21.33.004,H21.33.005,H21.33.009,H21.33.023,H21.33.044
OSTC,3.7912577172287367,4.415792213222228,4.016324566018158,4.066298906167531,4.306377005390308,3.7749280689000515,4.194289658852018,3.959700676464067
OSTF1,4.424837446330126,4.633798982036949,4.367579124789442,4.91383122369931,4.673050217279903,3.557502822022471,4.742525647001612,4.492273592542051
OSTM1,4.775431029241891,5.338345391622422,4.8733190765223515,5.115510017367334,4.778871544712641,4.236292459436568,5.177365160954156,4.947098431762803
OTOGL,5.372951655817997,5.487957070492752,5.532294464060595,5.747633375385389,5.850602374622384,4.104824808363076,5.736831757027836,5.636687293122215
OTUB1,3.164938578457343,4.429234541448779,3.619828649825142,4.014852039872041,4.056038044180289,3.953419175445536,3.853652529176321,4.175300453603226
OTUD3,4.090682925289081,4.554565760911614,4.263626717808301,4.549841060946498,4.15447085597624,4.104824808363076,4.492999028642569,4.314354560170307
OTUD4,5.250954422036362,5.593367148778722,5.2538749280202,5.259215232486117,5.375435636068004,5.478672347172945,5.403822249308354,5.40836680028066
OTUD5,4.615420670078927,4.51858763594349,4.538581374253201,4.649801372173841,4.700573756132482,4.550794454251385,4.577500461833178,4.42485527713734
OTUD6B,4.412410249569193,4.655329962505124,4.299491693606587,4.305935900479484,4.472905444160076,4.352467413075279,4.486680939787932,4.534819491267555
OTUD7A,6.7178331958667465,6.655491941476942,6.764915438144044,6.722953495620565,6.608907828601617,6.500496878321306,6.712910710168283,6.57684691014022
OTUD7B,5.989108772656817,5.654018008639139,6.143154988581799,5.749498320084422,5.859161518311178,5.642342642438094,5.870867710822331,5.796245253185948
OTULIN,4.507754866838559,4.697049174038301,4.839681212113318,4.531114983869753,4.630290183663318,4.104824808363076,4.441299995537822,4.0650051219764824
OVOL2,2.8621921153144156,4.1185599252603815,3.29401432182416,4.290025815737457,2.940192977650577,2.2532766151707015,4.379753150749514,3.1494710719309196
OXA1L,3.613439445575783,4.062357990590064,3.5963842328609363,3.9032649660372774,3.75682216660317,2.8924667266221964,3.6850264378469806,3.554515871934733
OXCT1,5.734443851306816,5.905861499309304,5.758066007758966,5.915632106312149,5.746515940621168,5.642342642438094,5.980541677802309,5.867392876411632
OXNAD1,5.054443560051647,5.075270242766093,4.967933747332676,5.365880280760857,4.992760207969212,3.557502822022471,5.041460215915458,4.980993020727512
OXR1,6.604400217788404,7.0959376627014725,7.041268862161002,7.083623572375498,6.561492850566787,6.971536616929977,7.051476786972241,6.920041286577456
OXSR1,5.6654437662046755,5.6057951755843325,5.572547281219288,5.574864200396763,5.635665986596744,6.187392789771492,5.455650357297869,5.511538125083211
OXTR,4.866803811152293,4.042899471961829,5.240216998366675,3.8424256781512205,5.375435636068004,4.104824808363076,4.499277449743696,4.766196664943935
P2RX4,3.463771862193952,3.7479404478896536,3.968434949798035,4.046036653358619,3.7911077187703777,2.8924667266221964,3.726539817185303,3.7550336842758814
P2RX7,7.282085859824136,6.325565812675102,6.386111501874612,6.782388729546898,6.6189245467440285,8.628623944722358,6.530284852115036,6.662277114348672
P2RY12,4.3208067303090365,3.982143432347671,3.789886863327697,4.313797014747903,4.472905444160076,3.953419175445536,4.336511346215687,3.99604829594391
P2RY14,3.613439445575783,5.506315220730597,3.7701452366020383,4.627164331071842,4.506426453285838,0.0,5.453242320441802,4.741097107379772
P3H1,4.073282014402616,4.171770573218094,4.14760103429973,4.095942684668719,3.975283202048539,3.7749280689000515,3.792114520101051,3.7550336842758814
P3H2,4.818001622585005,5.478650045683598,5.302416145777037,5.738256122102626,4.740488772716855,3.953419175445536,5.7166578115462965,5.6227512563313145
P3H3,3.8802652021828377,3.9610424847993104,3.5963842328609363,3.777643813080947,3.646292502368996,3.7749280689000515,3.3915641598169914,3.4974069152771907
P3H4,3.901332048149361,4.665924068050591,4.213713688224187,4.025355335831771,4.177636307849871,2.8924667266221964,4.105560329123484,3.7994555321976677
P4HA1,6.365762899062548,5.714898069481822,5.535711448039193,5.4113172445707205,6.46166929102878,7.1059494065339015,5.403822249308354,6.237413817710549
P4HA3,2.5933786910109946,4.665924068050591,2.807624106987902,3.1704933898854177,3.3800601193073607,2.8924667266221964,4.211128441711213,3.820947734509466
P4HB,4.4371121015958614,5.168738191730358,4.811931720010309,4.537396053133961,4.76624027567828,4.982378924561273,4.548134301201374,4.933212241004889
P4HTM,3.836751424533116,5.032373741607149,4.345394452516342,4.486006883970917,4.345853482240504,4.352467413075279,4.454477479612546,4.715351306812738
PA2G4,4.347846473536841,4.697049174038301,4.451701139350351,4.240717946853972,4.538860153543514,4.104824808363076,4.421202349414279,4.661781557280526
PAAF1,5.358491461449467,5.533235592750302,5.377091299587496,5.550155451134692,5.296354232949057,5.365844520670802,5.477065662696329,5.467448160307839
PABPC1,5.250954422036362,5.935903441417686,5.435324901097363,5.104917037776483,5.672286767423249,5.61168174498232,5.341101879344782,5.549999923412376
PABPC1L,3.9219642235116083,4.468510205799641,4.105728239626158,4.3215968135930325,4.383830570149221,3.7749280689000515,4.219442683898029,4.624404609896598
PABPC4,3.9219642235116083,4.916317749154138,3.951948169898869,4.232258309699581,4.081569393648169,4.352467413075279,4.202744492938908,4.42485527713734
PABPC5,2.80145591339282,3.693716332642615,3.5225609355581318,3.664383258370885,3.646292502368996,0.0,3.865518409445595,3.4368379298673695
PABPN1,5.757511426944407,6.174381637742329,5.803448748724888,5.860486792910821,6.023806925491934,5.882744863142483,5.65357269277385,5.697102207214227
PACC1,4.898063754213982,4.948606479531864,5.149095046427139,5.222025752550412,4.76624027567828,4.550794454251385,5.0267959191647655,4.940179439476912
PACRG,6.014622332232607,5.729556091822765,5.633141726095942,6.117819673204306,5.892683789605758,5.28286922149817,5.846761493201525,5.810885504415095
PACRGL,5.142567639435336,5.634206985243787,5.360972059706532,5.464736645199076,5.032499354007117,4.922182818988446,5.383349460351899,5.168820174431925
PACS1,6.7712459122364095,6.444485610182204,6.688206304656422,6.585059551729707,6.546604332917211,7.025975047408901,6.550606190995432,6.661035695949071
PACS2,5.690139017928591,5.506315220730597,5.475972487678187,5.726886098705148,5.4740897544889435,5.882744863142483,5.481762974348454,5.5271008070906325
PACSIN2,5.6582744982752695,5.772283485469925,5.916827011975298,5.747633375385389,5.534836068083873,5.092882432777784,5.945794659318324,5.58703703857604
PADI2,5.136524218752234,4.154346403279455,3.918136055259015,5.000230388598854,4.58561973614661,4.456539598652263,4.958007791629515,4.048206556936341
PAFAH1B1,6.77478586547796,6.9955018949500225,6.918188191554108,6.900487935623937,6.71393211628094,7.2244174364883635,6.685868472593162,6.721292686827374
PAFAH1B2,4.850799590983631,5.032373741607149,4.899437717339877,5.061386027879332,4.961883921261881,4.104824808363076,4.785744215697434,4.940179439476912
PAFAH2,3.836751424533116,3.917455950158077,4.000614812628999,4.265675758755693,3.565176817299899,2.8924667266221964,3.8294898299908784,3.820947734509466
PAG1,6.376345573821115,6.3532414154597365,6.167024396896867,6.234497863962422,6.310883705389183,6.095782834270006,6.177512070649504,6.1707264073830155
PAGR1,3.4955511282350686,4.37434580760731,3.7500060157225024,3.9032649660372774,4.056038044180289,4.104824808363076,3.6117617619534257,4.175300453603226
