,H20.33.020,H20.33.044,H21.33.003,H21.33.004,H21.33.005,H21.33.009,H21.33.023,H21.33.044
SLC7A14,8.594682194436563,8.725077880855277,8.780769497344172,8.685814174151913,8.684198604796999,8.672590638051267,8.723508529912989,8.901294928712153
SLC7A2,7.5721368257417465,7.209644719389159,7.791465832666552,7.536443175053655,7.485189096047154,7.273396019717668,7.847745052521867,7.633939230484832
SLC7A5,7.103800405032256,7.040440305320996,6.855679342413721,6.746016768636251,6.975848316680152,6.917259398470223,6.5264660197589945,7.2657669809769
SLC7A6,7.6956382319981715,8.043609027144074,7.95603957731209,8.10786464561673,7.834441966079013,7.557310529024351,7.918641392886826,7.849405619978865
SLC7A6OS,6.622643318923578,7.276996837771526,6.719997590660178,7.122566469817093,6.7200332260093365,6.511084231025294,7.009685870061038,6.538277198347846
SLC7A8,8.348705031911607,8.47169970984683,8.5836581318782,8.437966611277835,8.63120160426918,8.274371094209773,8.454001947148956,8.407021485956708
SLC7A9,6.225133070532196,5.527119377099459,5.541161478875178,5.688262711308778,5.388404660748795,5.922315897112703,5.94275291393597,5.460178325839783
SLC8A1,11.015198690236579,10.654198995268514,10.575135566292731,10.593361878210674,10.534248778898087,11.033230601478728,10.505170721536116,10.793137640726085
SLC8A2,7.811811474556737,7.805923799626442,7.5348713265837475,7.686176324856473,7.646066066003865,7.819603141837003,7.629688723992193,7.757173381164802
SLC8A3,9.082342565317594,9.098918604145712,9.142668551000243,9.279801313801954,9.283131963663118,9.102823978404695,9.13128041844805,9.305408170631189
SLC8B1,6.38211000840773,6.7726743906402485,6.3780963243886575,6.572511592168603,6.695848538484032,6.390090215396764,6.412775640879872,7.120783916306616
SLC9A1,7.3382995149724835,7.40307923365072,7.342725719246168,7.450381478491022,7.563219707120577,7.278447292463965,7.399304763508427,7.495639757789687
SLC9A2,6.577719413354695,7.480684638941732,6.7428998527682955,7.146287531574815,6.556883670976589,6.732481765106842,6.830164758186501,6.514214938321911
SLC9A5,6.779528919457251,7.043409477069139,7.074834650500207,7.107884974011708,6.880816527667215,6.914846333859744,7.052926853545898,6.947216450207467
SLC9A6,7.571002979770488,8.019326466149758,8.047206982178475,7.970688985304218,7.665747960065652,7.871975567139553,7.848342190822048,7.825083124783002
SLC9A7,8.314775693532557,8.556485007591775,8.528425573665357,8.530209167591213,8.444452876184322,8.435330628181367,8.407492076515355,8.395025883170742
SLC9A8,6.9216432297551895,8.021279767247718,7.620166282394848,8.037085654113755,7.408984178435091,7.464844271118382,7.511548493954565,7.080133894802449
SLC9A9,9.650986274022346,9.51011845183927,9.908576402278316,9.936170488452998,10.02965753037551,9.582760976777681,9.932727911503147,9.52935495377914
SLC9B1,6.216378520963229,6.693859904899331,6.474127728824075,6.628146427386136,5.974158479913057,6.250069565763348,6.12731022546825,6.078598301438557
SLC9B2,8.210280832342066,8.406926366712781,8.326465116975124,8.327388786967166,8.222108250549402,8.124390081629594,8.37011467196466,8.19306370284275
SLC9C2,5.538303124646322,6.032965302998866,5.638912728491546,6.273341765407685,5.577482938557518,5.976242109035052,6.107083951768755,5.387739885892316
SLCO3A1,9.980633886956426,9.507220844511291,9.56562535982476,9.525560649809915,9.73802536258817,9.735391707949061,9.645482691231974,9.826306227894085
SLCO4A1,5.842192744459717,6.103696964057693,5.899738675415713,6.065829258502718,5.628587111399778,5.815803842328182,5.861255555627017,5.692906784855644
