,H20.33.020,H20.33.044,H21.33.003,H21.33.004,H21.33.005,H21.33.009,H21.33.023,H21.33.044
JUP,5.014852827514443,4.956678266986025,4.476615474680925,4.7106240890355835,4.671003589688475,5.346082925228774,4.65668826349852,5.176926795230691
KALRN,8.449021099351532,8.370978075239961,8.458884644584874,8.163130824288617,8.363131927980044,8.750959247936503,8.166535005756204,8.605435800096878
KANK1,8.641559260107513,8.470346134946338,8.48580316506349,8.42857133037415,8.652889770018897,8.334147324821854,8.747984180686215,8.358770316323302
KANK2,5.201143053455593,5.0323890761090775,5.183443904821996,5.632119622814056,5.655499675970014,5.972464606484835,5.013032018927753,6.293706274377276
KANSL1,8.765869450431461,7.995889900637424,7.831784648499531,8.138165109439099,7.786154549680892,8.657934652610972,8.211923400345528,8.393030878953349
KANSL1L,7.802614104291077,7.463566334381769,7.509873699118031,7.549922625242683,7.852382722437148,7.164609649565688,7.71288209476779,7.611204744602325
KANSL2,4.572835420329948,5.068198075928444,4.759496965232676,4.843029953546819,4.853352227566242,4.373166923585884,4.920733492886986,4.4212178239932625
KANSL3,5.796497356834102,6.378828003486619,6.0401078225742575,6.29121483422027,6.028431078412278,5.406427108529764,6.058816935218855,5.630874739089757
KANTR,7.278020033898615,7.093422017146189,7.438802345536275,7.075673217043769,7.406141269616784,7.45964117615543,7.256798146253268,7.29487136761659
KAT14,4.27498758653158,4.578922135883254,4.507278419479919,4.646685331973758,4.761989497246821,0.0,4.541139224448942,4.55324563860716
KAT2A,5.808389901226919,6.241806697811981,6.089405451540247,5.80024724931268,6.3989928681624235,5.903653715150652,5.892938209245502,6.145871081420091
KAT2B,7.9312885150435655,7.655497126092943,7.879533240905472,7.894782092696633,7.943079868984654,7.4671275503920125,7.942081119897111,7.933039651534978
KAT5,4.4504014150448645,4.853190173449231,4.260184539221028,4.515868222683678,4.770648838930104,4.193364438949988,4.4525260591683224,4.15303319241253
KAT6A,6.981617266214575,6.943462631049238,7.183392520200043,7.15552298995078,7.153675352695396,7.2422608018770545,7.042055470644125,6.866903432580486
KAT6B,7.488161022692698,7.465167980321131,7.41146442493576,7.583996309944672,7.487420130919922,7.260766717596744,7.618485377247544,7.407842476767022
KAT7,5.320321933279118,5.438717564226074,5.824459346040735,5.425576875465405,5.378417790484788,5.7075366044865925,5.475369240203235,5.28172261857633
KAT8,5.082240010452519,5.119616367994568,5.074005733536125,5.113084969115473,5.472453927982394,5.903653715150652,5.102913767258261,5.6167413233236845
KATNA1,5.501827961146654,5.558713617693001,5.30613740628681,5.38132520767973,5.1875927818408165,5.56827266454169,5.529410841101996,4.955193581181903
KATNAL1,6.716541116814363,6.214235149263916,6.127464063550173,6.303884295778834,6.11524166266338,6.744281577483853,6.232796306145196,6.020993538872189
