,H20.33.020,H20.33.044,H21.33.003,H21.33.004,H21.33.005,H21.33.009,H21.33.023,H21.33.044
DMAP1,4.761076968353687,5.046568607038402,4.730062192972992,4.953298730609948,4.976346609109049,4.816464081539053,4.900758802925488,5.244005927729526
DMD,8.703200307799726,8.941149950067151,8.944504986316172,8.967085360949772,8.859157033222617,8.976946563854904,8.895389981506481,8.41698781173382
DMGDH,4.902439989297163,5.628231217742236,5.230467662874152,5.333145917565842,4.99424190662683,4.450855647959246,5.203774554369518,5.376877219177556
DMPK,5.295006839015922,5.135963454983005,4.9445676756458035,4.928413935771512,5.244049231655227,5.083605833470511,4.989072817300744,4.909643091502606
DMTF1,7.501692020671534,7.4310896659549925,7.335967358604486,7.451713793780008,7.530704707533129,7.295039496608799,7.492797571893838,7.66272071812791
DMWD,5.295006839015922,5.016910514723328,5.630681691801583,5.245350651251166,5.126925833173118,4.9985458957611675,5.215076211870162,5.244005927729526
DMXL1,7.705401609647654,7.778715052363506,7.572517777431464,7.78911668643516,7.6446775886764895,7.537291672170477,7.661979255071557,7.556005702072675
DMXL2,6.129632729026477,6.298076683447002,6.436908260233406,6.364702290782544,6.26231630282904,6.1380527770907225,6.446882624798087,6.820255291228738
DNA2,5.510836285535823,5.157117027188821,5.591743257011619,4.816557451271406,5.619683021573145,5.103786518575942,5.133143296806691,5.694069545885806
DNAAF5,5.012474845362927,5.075372373765117,4.631356545237774,5.0290077906058706,4.99424190662683,4.634430139982932,4.931071714230876,4.909643091502606
DNAH1,5.098931534019385,5.449887625888724,5.440015898604899,5.810556901769296,5.1872012895117035,4.585326889148459,5.375654352989378,5.244005927729526
DNAH12,6.073537749054792,5.108876268464021,5.828486918723876,5.429239372694016,5.257770238319962,5.194447256889976,5.653759212661712,5.780800394572063
DNAH17,6.251458988202605,5.381201620707157,5.464910049038176,5.898361208997839,6.033394714385857,5.898446824997221,6.002100995183614,5.780800394572063
DNAJA1,6.488606641961565,5.506807300815512,5.918335187713291,5.573993612783465,6.601803800636488,6.430068338770903,5.978812059789812,6.47240326118969
DNAJA3,5.148644190061068,5.316412241557273,5.182721574094293,5.316192696987133,4.820334672274851,5.057793426438744,5.2644101820167934,5.599095896199653
DNAJA4,5.519241181124807,4.928858924038781,5.562440664788842,5.245350651251166,6.320477271699721,6.125546272765038,5.102174756932539,4.909643091502606
DNAJB1,6.285095025710324,4.772624565049454,5.915727848146512,4.7220564045608056,6.52424043416851,7.927418274008814,5.198075464110572,6.820255291228738
DNAJB11,5.493811551904279,5.442047535580658,5.097700409969491,4.728231692758637,5.373458391836862,5.84038764177648,5.4670558646037755,5.599095896199653
DNAJB12,5.086107389213917,5.672952760322221,5.333736751770864,5.63299471926921,5.397445507239469,4.836238506809807,5.574612067171324,5.376877219177556
DNAJB14,6.641405307658971,6.822123055283319,6.603596662008306,6.95278916568632,6.547022011386803,6.143365193903474,6.825785117630775,6.5900145590989725
DNAJB2,7.2313345421206,7.412063221042647,7.541668815678962,7.248519592210293,7.444252385553601,7.209408455307162,7.21656434457894,7.467761366986694
DNAJB4,5.467718345426529,4.928858924038781,4.916600263493298,4.658110831872682,5.809281470898158,5.256354759968867,5.023686234514167,4.688341622538625
DNAJB6,6.919174783268837,6.369062727332333,6.865345099208343,6.6495532181465205,7.2599030355758245,7.295597620773715,6.636020860900127,6.982610490985869
DNAJC1,7.243347077749306,7.196723561303818,7.441830392208984,7.1611226272130235,7.377812413187055,7.74255529981014,7.320331518595908,7.712090821304111
DNAJC10,5.691779746017586,6.228856926206983,5.732901206425343,6.223339714664343,5.892108943686297,5.212529619956299,5.919490215176905,5.860605670660467
DNAJC11,5.779390223580874,6.086610377392078,5.778846461978766,6.133870278748659,5.619683021573145,5.478454911648863,5.853462871815957,6.067710608165849
DNAJC13,6.376158508130417,6.505684570247837,6.459896618422667,6.597758655851162,6.375440664703169,6.4892712268095885,6.505773048842436,6.790435401539733
DNAJC15,5.289756324314503,5.495679606436178,5.536077058559743,4.561106278700716,4.881726113630395,4.9985458957611675,5.63177765478041,5.244005927729526
DNAJC16,5.88347299011957,5.940039652189718,5.848231847769379,6.074795197069011,5.793456113943615,5.548084895461241,5.954967791064462,5.599095896199653
DNAJC17,5.587966757637726,5.724698871144437,5.8675944513996265,5.667275148751736,5.718968978465596,5.384934258005916,5.646485582513599,5.934510085148383
DNAJC18,5.6300447388772605,5.97297602506736,6.033791376346348,5.900269838631222,5.710339463959313,5.225879999314298,5.823337124426921,5.694069545885806
DNAJC19,5.184371215704723,5.334103958032848,4.985104749859738,5.04707216937114,5.2846600503489665,4.673584487730878,5.248234451696565,4.909643091502606
DNAJC2,5.315737485928478,5.654030744300679,5.300484731789165,5.667275148751736,5.66603821497905,4.849207507059405,6.037283413274971,5.780800394572063
DNAJC21,5.691779746017586,5.615077477876854,5.878492764153725,5.831200184696162,5.8993093270923564,5.582710464067162,5.653759212661712,4.688341622538625
DNAJC22,4.049522015774215,4.895433443790536,4.631356545237774,4.972770103646049,4.708816238792449,4.0123015749799364,5.070216432794369,4.004354295922115
DNAJC24,5.568238980136375,5.870722200560712,5.668160579864212,6.027240286624156,5.744419509967259,5.203529309348081,5.720341387122509,6.290390758035574
DNAJC27,5.493811551904279,5.571092099391325,5.723453296952025,5.600075043964487,5.4880234571863475,5.381156620884438,5.639158658795556,6.003326506468523
DNAJC3,6.5590844401668855,6.420659634593576,6.387655448596797,6.239768622006159,6.558221085266941,6.664231055562656,6.330526327543818,6.128198957729813
DNAJC5,6.327009278971811,6.0551348727989724,6.3745412143524725,6.94073627920612,6.252285227637484,6.2198399716620045,6.289164488905695,5.599095896199653
DNAJC6,9.233698996119447,9.401872901307108,9.479016801069573,9.36651064578765,9.337807955246923,9.1000095244316,9.399364896631205,9.142234561838547
DNAJC7,6.169730942010163,6.497500106811857,6.424428240033512,6.496969115322399,6.561926411291559,6.2939226948615685,6.456671156902521,6.429910840470268
DNAJC8,5.351013098014083,5.473045706449852,5.347655963683826,5.488527183312252,5.7016348322371,5.243407698834876,5.534601462000566,5.376877219177556
DNAJC9,6.598250644810296,6.505684570247837,6.275765310202139,6.488534128566014,6.393110366457428,6.401829879536812,6.5816495753431425,6.429910840470268
DNASE1,6.245403965510476,6.152555105926245,6.21571345484068,6.079588026394983,6.211123362558258,6.047032983204935,6.108747984077285,6.067710608165849
DNER,7.5278602374877135,7.84172859139052,7.944213615993648,7.702090529661817,7.681564805440355,7.881593202659601,7.6897992342783965,7.90829099517265
DNHD1,6.433123682252458,7.003602689767885,6.864334521327214,7.163821048684405,6.696667353187249,6.994474562625511,6.720545197303459,6.820255291228738
DNM1,5.808012855843023,6.040100238549515,6.137286508271043,6.325598357517315,6.173662210081639,6.1380527770907225,6.099509340615442,6.003326506468523
DNM1L,6.629067222785845,7.482003253188502,6.966146609497141,7.323389994392258,6.921501819384577,6.29998133614472,7.137594681633646,6.7596988822264485
DNM2,7.33866011002203,7.101079816268507,7.344761203262997,7.438287694809214,7.4288290752345025,7.295039496608799,7.394196614456558,7.244760606873919
DNM3,9.976871281968368,10.033988532073726,9.99684711009793,9.915285306674704,9.915003862372656,10.232552769692665,9.894003781645234,9.860932814736339
DNMT1,5.712689494238001,5.654030744300679,5.671499114130303,5.778770273555079,5.920604534304077,5.788869816366141,5.902681546648477,6.290390758035574
DNMT3A,7.40112051711781,7.058230339891072,7.463167135137342,7.264241361295133,7.276330297023664,7.226294472822114,7.449836323346096,7.05486641480804
DOCK1,8.98069197648674,8.904690229612708,9.019189839010844,8.783047386879565,8.744222918637272,9.067437659612008,8.861820438074503,8.845906293493028
DOCK10,9.929699652346846,9.847511779913015,9.979546666129899,9.770616194051835,9.878915893562096,9.820411465425925,9.678645599313574,9.70139271944059
DOCK11,5.743256509210115,5.381201620707157,5.3522529770696865,5.748162528451675,5.961880950871231,5.803861999549231,5.730460640952868,5.934510085148383
DOCK2,4.3991232156285855,6.148679886166953,5.261077156203638,5.640440099674105,5.509441658298819,3.868550613952758,6.06167682541216,5.376877219177556
DOCK3,8.848772073759852,8.913043983501728,8.822847219774303,9.04421782610799,8.795841888344455,8.700870248046323,8.914336674687307,8.635314713675681
DOCK4,9.430850652772492,9.423252815463242,9.421523286017381,9.346782386964072,9.273090971428749,9.58882408299216,9.322626151545746,9.256477567577033
DOCK5,9.710716119500187,9.454560498916685,9.697338085570422,9.419120976682681,9.534790485476817,9.574129380105575,9.533420771455136,9.464580879249269
DOCK7,6.22081044328023,5.499402613257507,5.828486918723876,5.9684441917233055,6.082369475263689,6.316455777243046,5.844520056847454,5.376877219177556
DOCK9,8.971853402806683,8.614789276370093,9.099340433597204,8.697979107098018,8.979853381227965,8.638612258509188,8.828146054195138,9.006658132183562
DOHH,5.399341495168908,5.654030744300679,5.623713821817527,5.288455156476888,5.244049231655227,5.260633462744841,5.366037372033997,5.934510085148383
DOK6,5.117864566430577,4.7091617666444865,4.763669503960383,5.149098992418618,4.99424190662683,5.171374569212734,4.778123438340111,5.090734705542857
DONSON,5.427255742739428,5.605097368700714,5.647891870091603,5.552627348770242,5.540732639462464,5.047278969893283,5.513979374803094,5.4941465413903865
DOP1A,7.102535068766009,7.375738270055083,7.108086031691921,7.296379401876117,7.054264265349755,6.782804545798988,7.169934658133498,7.031356469520931
DOT1L,5.595750171426571,5.979894865329125,5.978954766526118,5.739242584347542,5.9276033405113076,5.974452093616455,5.542732676338764,5.860605670660467
DPF2,5.811143160780422,5.9958550615495465,5.6781429301411075,5.83731097641858,6.058181880766751,5.407305216627767,5.844520056847454,5.694069545885806
DPF3,6.918142213829159,7.495220869537799,7.630560222501245,7.609872567329236,7.4147417359072,6.838086458348344,7.484700207470228,7.336505530917328
DPH5,5.702289271328532,5.676071910462281,5.602514080673185,5.739242584347542,5.310845694024469,5.004079452597931,5.811028029772924,4.909643091502606
DPH6,7.055030977508204,7.780235329110326,7.338487786541658,7.390898107082203,6.835283822076183,6.72230897012195,7.093925747097887,6.849211643551441
DPH7,5.480850053179154,5.913377895770925,5.554978860269177,5.83731097641858,5.498789899063928,5.015055544132987,5.624341766190702,5.4941465413903865
DPM1,6.006424816702943,5.8783831084737646,5.902588191551292,5.959498568487776,5.817101213830011,5.873315055473222,5.978812059789812,5.860605670660467
DPP10,8.086924495328322,7.937684630030511,7.346011177704818,7.64245718307973,7.927531378429303,7.978871497103447,7.087034912880954,7.804070388692981
DPP6,8.336992690524786,8.223084777901136,7.346011177704818,8.00859455444681,8.039066769454944,8.317618022359552,8.515451256932163,8.765229480480802
DPP7,5.753241350235489,5.935244634518463,5.5587167223286995,5.4353288528234325,6.162696111351087,5.570257625390182,5.389908605222913,6.003326506468523
DPP8,6.459617142111082,6.650848146582484,6.625660209340474,6.70904061865076,6.561926411291559,6.4880207828222485,6.552576369059551,6.385532374967968
DPP9,5.556212760540056,5.5983881947394645,5.580855158413948,5.584507954070446,5.4880234571863475,5.429186646714028,5.497169931061396,5.934510085148383
DPY19L1,5.666819272331688,5.584833278776844,5.182721574094293,5.748162528451675,5.509441658298819,6.011400892113163,5.642828831115964,6.290390758035574
DPY19L3,5.674014636186531,5.951927559991797,5.704285397177748,5.857414730946414,5.847782679942329,5.6910934683111885,5.76347052487047,6.067710608165849
DPY19L4,6.046736810572693,6.246616215074544,6.16411808005629,6.258600651314689,6.237047386569936,5.861679333756125,6.279520600261332,5.780800394572063
DPY30,5.648601041868689,5.525082635923374,5.5011265131473746,5.730242358192083,5.847782679942329,4.992981548211977,5.850490810637193,5.860605670660467
DPYD,9.535080508282785,9.493512592161789,9.743490198761027,9.724106470830483,9.55427630996349,9.61993153868539,9.633287002026716,9.617228264783774
DPYSL2,8.533588782590998,8.645150720675982,8.50519723343508,8.5515548929631,8.519240474978123,8.785721129945236,8.514000018410684,8.398973325851866
DPYSL5,7.88913592768321,6.552136632799761,7.511956428331132,6.902981345121999,7.963683843930268,7.709910780626234,7.680293310527421,7.793025086613762
DR1,4.878901729244699,5.103369659023079,4.850658212296915,5.263537184774899,5.07920844567615,4.441213864299403,4.989072817300744,4.688341622538625
DRAM2,5.463302507523621,5.989046144606254,5.688026617180753,5.637964460399796,5.692853764063434,5.334675543259162,5.497169931061396,5.090734705542857
DRAP1,4.5533509379094115,5.4381043191657685,4.771897773416101,4.923361794021356,4.7321370527461735,4.658106225705575,5.145267076530783,4.909643091502606
DRG1,5.580122286775543,5.8783831084737646,5.723453296952025,5.902174832336068,5.683994905141355,5.758193823129916,6.012280052861857,5.244005927729526
DROSHA,6.343662208013258,6.362813687399943,6.376189929843143,6.311795278187135,6.1845093567517475,6.20832130704973,6.237968890286123,6.239195039693962
DSCAM,6.302454632046431,5.96833672632107,5.9415002836911,6.5279813949836845,6.680374090333839,6.607024262729184,6.200925108546816,7.318817584510565
DSCAML1,8.996458888932793,8.606678798138617,8.963147926786846,8.887645090855777,9.014190049366029,9.185671563580062,9.092991295908345,8.838125277815202
DSE,6.9067130187421935,6.7001361187273,6.779988213562628,7.001502110173454,6.59824358416172,6.3413941382616414,7.016309851737122,6.339092630910963
DSEL,6.263460141385904,6.559887604080341,6.367919034563356,6.5289987550201705,6.315757656934956,6.15913518402069,6.916906494767769,6.513163433518627
DST,9.718847548329931,9.598571130790878,9.62128814643902,9.614378873759037,9.690578249321879,9.68507993413446,9.579787772684497,9.765206439369193
DSTN,5.688251882302967,6.127093508012021,5.713915272409555,5.975543515934513,5.785448518006332,5.443512715598804,5.999539958397991,5.860605670660467
DSTYK,6.370815263625339,6.435342021375865,6.288434407971638,6.33551862752452,6.272247754059477,6.1055716130982285,6.350582898324562,6.239195039693962
DTD1,6.347325497860202,6.606401746522289,6.523010624131722,6.7022230085718215,6.140396417538883,5.868677000905391,6.637376853845504,5.376877219177556
DTD2,6.2311313479595025,5.958993055965026,5.88119888462839,5.886832292342151,6.267294357609032,5.821073449029202,6.263894277487823,5.780800394572063
DTNA,7.800414352675363,6.672926653176883,7.208996767795008,7.2137542698765005,7.128310541459557,7.304485501368566,6.996636479339907,6.695237663320381
DTNB,7.710092142266594,7.754070938161992,7.8682557119435375,7.976834175287389,7.902682579900379,7.584782838437023,7.938169406903301,7.735890943234275
DTNBP1,6.120499368729233,6.14478959063862,6.16411808005629,5.780921106767675,5.683994905141355,6.347172697010886,5.970926973986943,4.403722166748133
DTWD1,6.728762017655724,6.594042183744977,6.494149963212111,6.68497281867422,6.683654049761686,6.437992142509559,6.803081818504486,6.513163433518627
DTWD2,5.365758426320744,6.166001321767082,5.8227731549402595,6.3243513754830465,5.692853764063434,5.133313890218471,5.73381109738203,5.376877219177556
DTX3,5.246729210223224,5.581415645231371,5.1268513972490215,5.069203206268703,5.244049231655227,5.208039590316894,5.0958642769237565,4.004354295922115
DTX4,5.626291797177959,5.086665522474785,5.602514080673185,4.485562360229226,5.420870693679896,5.04197999122674,5.403962525980792,4.403722166748133
DUOX1,5.073116646935498,5.581415645231371,4.202190443098964,5.298947100890442,5.1872012895117035,4.796290726505348,5.689354329159755,5.244005927729526
DUS1L,4.596387785410666,5.3074476080870605,4.747007023242098,5.069203206268703,5.157517633940545,4.411717856480195,4.778123438340111,4.688341622538625
DUSP10,6.22907567112233,6.67177669958923,6.456861866343163,7.175075571105713,5.8701913939173185,6.2939226948615685,6.866473896267018,6.003326506468523
DUSP11,5.03988171298916,4.94839074293918,4.930681738401074,5.0648160081501645,4.95812522565251,4.5511985583355905,5.057141537611705,5.694069545885806
DUSP16,7.493008686759281,7.439134328405424,7.499712678414199,7.851174866541822,7.48032579775552,7.776929983407861,7.5367491228434735,7.143740434462982
DUSP18,5.422657144549566,5.162336234574776,5.845434900729615,5.124551485109696,5.172469597608769,5.12845281130106,5.471413795151978,5.090734705542857
DUSP22,6.056565914896531,6.282914678372401,6.356223638178238,6.1636150668585366,5.975269636429336,6.157395193904297,6.186140284304698,6.067710608165849
DUSP3,4.969902532673811,4.832299057815767,5.468999483620007,5.295462003000698,5.062782885582915,5.180667623163571,4.996092011700534,5.376877219177556
DUSP7,5.092540018812033,5.325297223888808,5.177272946921198,5.391902597491213,5.509441658298819,5.294219578779351,5.3804283819958965,5.599095896199653
DUSP8,4.637648633307565,4.817710950583247,4.747007023242098,4.793756161965467,4.976346609109049,5.273360811839411,4.705998733143807,5.376877219177556
DUT,6.273352241637111,5.963675804125315,6.172231173016911,5.882959592862748,6.195240104300272,5.760786405294522,5.98663545711637,6.185236225086974
DVL1,4.6965134112396365,5.316412241557273,4.5426572387062825,4.8388504108252715,4.660476745225787,4.789474813388894,5.108445664374771,5.4941465413903865
DVL3,4.910164543308773,5.426180508883881,5.036718147221172,5.241673315004201,4.684938551904802,4.88713487981501,5.174948645054329,4.909643091502606
DYM,8.138844279964292,8.018373530992713,8.084033804186392,8.124975991341342,8.08768073246571,8.123184416311583,8.058983262075454,8.137282288391514
DYNC1H1,6.922266109761565,7.102576710034812,7.174008615716315,7.2797197773618745,7.054264265349755,6.94817771538354,7.0374218750198985,7.300811132492064
DYNC1I1,7.868182055306945,7.358517252684748,7.494342191185392,7.763705967812245,7.546027857857118,7.702880786399839,7.669248605876743,7.724061686323592
DYNC1I2,7.213040762801291,7.466531853013286,7.1408238908307675,7.486269337443291,7.433481096807431,7.2534313222981455,7.376882575001121,7.483020184449934
DYNC1LI1,5.862911724063757,6.1754962584936965,6.045324653642627,6.2010060255774935,6.111803778118588,5.999235687925241,6.147086979634526,6.385532374967968
DYNC1LI2,7.368074822029237,7.306830779467021,7.313638351239527,7.503301328536554,7.4876800472411205,7.461774361407392,7.312083862537361,7.404285416666927
DYNC2H1,6.505917424820125,6.854270755318948,6.292024863875238,6.730882219182092,6.59824358416172,6.200011692001067,6.571569818499395,7.143740434462982
DYNC2LI1,5.804872721318966,6.4147257830735045,6.022123529022367,6.03059353985913,6.001520947324834,5.047278969893283,5.874023587024128,6.128198957729813
DYNLL1,6.454702788863913,6.563740676435186,6.1288836786795775,6.084357994036605,6.608886432317483,5.944739544851108,6.585938561486307,6.695237663320381
DYNLL2,5.716132336713259,5.918278660285282,5.964140885042658,5.822993937768539,5.727524661129959,5.946891397318848,5.716945418470175,6.067710608165849
DYNLRB1,5.246729210223224,5.615077477876854,5.204223972927681,5.192595063212626,5.530410722957991,5.4399503932944,5.389908605222913,4.909643091502606
DYNLT1,4.955299251471693,5.298401882454087,4.998259984908006,4.822177455527989,4.939565651548791,4.370985686014987,5.151274288455459,5.376877219177556
DYRK1A,7.8055317263824,7.623936610371783,7.573015653273563,7.627993116021885,7.6446775886764895,8.205097394367773,7.590933351040138,7.675293624981774
DYSF,7.578761588557022,7.687167152001926,8.37989123512101,8.150817031772604,7.351293665243343,8.0823646173358,7.959707275063855,8.198352650984932
DZANK1,5.098931534019385,5.364330730895534,5.166285812938043,5.252665002299592,4.820334672274851,4.7038403079343025,5.295997228424889,5.244005927729526
DZIP3,6.627686880212933,6.9201205857119055,6.683030193376561,6.8076317277785785,6.468973848064653,6.256779143405981,6.762066872155728,6.429910840470268
E2F6,5.053308522149466,5.4381043191657685,5.0492157382682645,5.2563022127641945,5.230137336751348,4.880912705947576,5.198075464110572,4.909643091502606
EAPP,5.942735719073521,5.779530774445979,5.883897701774274,5.829154927683344,5.638483731801027,5.974452093616455,5.882707537120999,6.128198957729813
EBAG9,4.886809537054761,5.086665522474785,4.895099133156354,5.241673315004201,4.939565651548791,4.576903378713132,5.290801522917089,5.090734705542857
EBF4,6.051663439097475,5.753932136813803,6.003167094303673,6.213630042364283,6.343746896145602,6.261498240166831,6.087839700132888,5.860605670660467
ECD,5.817374526711815,5.8099534402458355,5.5587167223286995,5.763583500690066,5.744419509967259,5.36973732402954,5.605506482040215,5.599095896199653
ECE1,6.585364937868262,6.282914678372401,6.823050391413345,6.4330209249664,6.657108113683227,6.3671386761316375,6.496455734922584,6.849211643551441
ECH1,4.925436917260543,5.208122366284534,5.10946297347081,4.876705806437817,5.244049231655227,4.981759096841091,5.0168587350635665,5.376877219177556
ECHDC1,6.111281820653733,6.2743909368347435,6.257383552148097,6.395385470757076,6.157167634051834,5.6310266985483794,6.408446372561134,5.780800394572063
ECHS1,4.886809537054761,5.052396115466764,5.091766833826801,5.086562020171091,5.07920844567615,4.789474813388894,5.174948645054329,5.376877219177556
ECI1,4.75210491516749,4.839514075036625,4.858203543058282,4.908050394513428,5.111271674576959,4.642384615544033,5.003062280231012,5.244005927729526
ECI2,5.493811551904279,5.506807300815512,5.539886109233715,5.316192696987133,5.561062242271913,5.15252529569773,5.127025837928631,5.860605670660467
ECPAS,7.54842270939786,7.769160597622974,7.656077338794658,7.839451518795826,7.398852802163452,7.437379595273792,7.465941968370077,7.847070591709565
ECSIT,5.1606955810016215,4.986345864717855,4.916600263493298,5.391902597491213,5.111271674576959,4.754680478905966,5.275050443630954,5.694069545885806
EDA,7.281420197834701,6.685489626608602,6.566160783073679,6.806091413146715,6.981612742257266,7.283811094477565,6.952140295225058,7.300811132492064
EDC3,4.955299251471693,5.227817694915713,4.937648809236445,5.24901451422688,5.029099514417773,4.733207532867928,5.321578378715802,5.4941465413903865
EDC4,4.821723680217091,5.1197993455672215,5.079793003435378,4.892500905848691,5.1872012895117035,4.917677936501134,5.0958642769237565,5.090734705542857
EDEM1,5.320853686887476,5.2471325981211026,5.245889522602236,5.173058328913337,5.3855238705271065,5.346499922978513,5.102174756932539,5.090734705542857
EDEM2,4.917829885677077,5.069677610820103,5.08579784010081,5.107845190268451,4.499626179185984,4.80978474624781,4.705998733143807,4.688341622538625
EDEM3,6.3989882262685205,6.487866126354253,6.555202263530095,6.4011796575632305,6.583874596652402,6.196668415182892,6.379056240676003,6.128198957729813
EDF1,5.154688039924435,5.574545136619206,5.18814067453681,5.382346445324846,5.432380672332854,5.544876844905702,5.3165142325569175,6.185236225086974
EDIL3,9.844738231964852,9.98423902754996,10.002168018182495,10.006532469135914,9.84703039938295,9.884608652755416,9.885985907486933,10.048614896831257
EDRF1,6.008992489372936,6.027031016035419,5.787787521933814,6.028918318779392,5.975269636429336,5.410985533329552,5.9277897738792475,5.599095896199653
EEA1,6.896208256534502,6.9877901153478525,6.843905488665106,7.076586042168806,6.900634151220737,7.015367476464358,6.813362135725774,6.904724180023205
EED,5.560237591809462,5.718748250889732,5.77584825496907,5.4769474941858665,5.961880950871231,5.373558263572271,5.750397036646847,5.244005927729526
EEF1A1,7.1379830757301646,6.962302379710605,7.009047368418433,6.7514432314772685,7.157275161689851,7.071367680383935,6.977533100946853,7.498049665423629
EEF1AKMT1,5.166667246943114,5.266081494072446,5.017673933453387,5.169104758805085,5.046083014483066,4.4885191904827515,5.403962525980792,5.090734705542857
EEF1AKMT2,6.3972504794158835,6.438252806154625,6.459896618422667,6.523901572925201,6.361980429970697,6.427413056575847,6.516534650481403,6.239195039693962
EEF1D,6.4297620970116425,5.984480973170212,6.0989049602818,5.991335083164989,6.343746896145602,6.273974696011106,6.2579708741499225,6.626333129924378
EEF1E1,5.1606955810016215,5.480647403605174,5.193530566542083,5.211757416036701,5.432380672332854,4.976100286277967,5.431491357439837,3.3292788932067454
EEF1G,5.196002096846594,5.3384784103746235,5.405829344793282,5.241673315004201,5.550949101571372,5.377364659090223,5.370857423257474,5.4941465413903865
EEF2,6.136428419319103,6.287994265864441,6.024468014999962,5.924756109598412,6.17910049091845,6.331200608373521,5.954967791064462,6.385532374967968
EEF2K,5.346049272937272,4.986345864717855,4.640743383692707,4.696966695282385,5.710339463959313,5.920758419516386,5.449431706961415,6.128198957729813
EEFSEC,5.8539686659487105,6.212599354710205,6.1559386260580355,6.110966285992814,5.7610336587072375,5.443512715598804,6.227815840082294,5.694069545885806
EEPD1,7.195972297529228,7.461843368657881,7.771871716710316,7.254444259029063,7.189381801631147,7.4474966722646565,7.486440885199636,7.420536120734183
EFCAB11,6.18058980342694,6.949310689371685,6.936488250685026,7.332992542756306,6.531892105070147,6.103735793729619,6.571569818499395,6.727987588963613
EFCAB13,5.263082095218612,5.736494924099709,5.516811084171408,5.865344416310651,6.146018133669656,4.80978474624781,6.432017793875608,5.244005927729526
EFCAB14,5.877641354976747,6.227063526754951,6.047615432604643,6.058651135817392,5.9950224425452925,5.9185495285359675,5.999539958397991,6.385532374967968
EFCAB2,7.160935693980072,7.321958741824526,6.881376977833941,7.158416904557089,7.2889230619049155,6.710359208157623,7.215804735724371,7.205568449514368
EFCAB6,4.969902532673811,5.59501665202813,5.1439426241704265,5.333145917565842,4.439695888146678,4.349980052282798,5.301166078052107,5.090734705542857
EFCAB7,5.584052214152301,5.151870436696531,5.138277943302919,5.362955738895716,5.727524661129959,4.610179875447,5.408603614591943,5.599095896199653
EFHC1,5.782611274437112,5.913377895770925,5.726612528607219,5.8848978173264355,5.540732639462464,5.334675543259162,5.76347052487047,5.780800394572063
EFHD1,8.362417006732226,7.912384295899874,8.543641086183865,7.452925456776084,8.009939713354008,8.016473902457568,8.222157620979054,7.993620760564621
EFL1,5.648601041868689,6.113110071450272,5.554978860269177,5.727979587562992,5.884856338515053,5.185281964185329,5.859380625276288,5.860605670660467
EFNA1,5.84494490729288,6.448374344066257,5.6202115951391125,5.610320083235564,5.710339463959313,6.120138087271182,5.874023587024128,5.780800394572063
EFNA5,5.7499241350235355,5.151870436696531,5.598936680723014,5.841364190243407,5.968597700595548,5.98485333785223,5.458282611646686,6.003326506468523
EFNB2,4.67727427101668,5.880923757606597,5.214804239160082,5.277851962914523,5.111271674576959,5.068198478518825,5.2803284177239505,4.688341622538625
EFR3A,6.163158571520411,6.258862685467331,6.3827577428867155,6.516721585637899,6.464906852519392,6.218202549134476,6.469575246995164,6.385532374967968
EFR3B,6.533613294090341,5.6915233726302406,6.033791376346348,5.875168907993617,6.460823248953634,7.019788297863935,6.455046374264875,6.067710608165849
EFS,5.564246288728465,6.438252806154625,5.70750567041968,6.266564206953326,6.111803778118588,4.947315697096826,6.054421076812739,6.067710608165849
EFTUD2,5.218865728437536,6.03358697771266,5.405829344793282,5.686348946094023,5.062782885582915,4.992981548211977,5.408603614591943,4.909643091502606
EGLN1,6.8009992330083735,6.486482235413856,6.611439501931908,6.395385470757076,6.320477271699721,6.582282106726775,6.32868289717459,6.6613787585939335
EGLN2,4.962627548813624,5.19309205401313,5.067674061129505,5.33984754079979,5.397445507239469,4.747573939276367,4.828996055787039,5.4941465413903865
EGLN3,6.006424816702943,6.550838943194872,6.107562406062377,6.440825309416329,6.4359651127237845,5.893924141131162,6.2697828006267216,6.429910840470268
EHBP1,7.586204638832747,7.15004471895935,7.249015222877652,7.253951875278911,7.349612659466506,7.603821446095314,7.415581519977866,7.541828537909033
EHMT1,7.5390275615348825,7.490157824987637,7.594680354255076,7.507896509059658,7.5179905545388515,7.355164298398051,7.5323291457467345,7.436526956828857
EHMT2,5.4180373015203,5.8288422702478995,5.6814483585190425,5.804279893730938,5.530410722957991,5.432787450732978,5.63177765478041,5.860605670660467
EI24,5.053308522149466,5.550119672473504,5.017673933453387,5.124551485109696,5.201719105608993,5.020498740041148,5.361193975344965,6.067710608165849
EID1,6.041785790159937,6.387578905812603,6.1288836786795775,5.902174832336068,6.272247754059477,5.7021367134012095,6.389528142249421,6.003326506468523
EIF1,6.802160055896446,7.0191691138988945,6.66220970516149,6.434139573051761,7.061022842603565,6.758280013222801,6.7584717593998445,7.164777389517155
EIF1AX,5.716132336713259,5.935244634518463,5.853802381949064,5.886832292342151,5.968597700595548,6.226362981231548,5.80792693550882,6.6613787585939335
EIF1AY,4.977124973165921,5.2130826838511535,4.880503841360574,4.897710980148625,5.046083014483066,0.0,4.71530397571558,0.0
EIF1B,4.998484489881656,5.5983881947394645,4.937648809236445,5.095129721229155,5.519981152330553,5.133313890218471,5.356327005946155,5.244005927729526
