"x"
"HSPA1B"
"SEMA3E"
"PTGES3"
"MAP2"
"HSPA1A"
"TUBB4A"
"CIRBP"
"AJAP1"
"CHORDC1"
"FXR1"
"PKP4"
"DNAJB1"
"MBNL1"
"RAPGEF1"
"PLP1"
"SLC44A1"
"P2RX7"
