,H20.33.020,H20.33.044,H21.33.003,H21.33.004,H21.33.005,H21.33.009,H21.33.023,H21.33.044
NDUFB4,3.625203671262735,4.172035015504244,3.904592300270075,3.649275743472809,4.056271812567621,4.054234786091555,3.8606225928654156,4.141778960739642
NDUFB5,3.6405356342035105,3.6854627151076125,3.5803646794887642,3.596652476966888,3.988514851793725,3.2496166194020017,4.064306353267303,3.6520802026201076
NDUFB8,4.553249024793066,5.153927621208214,4.660225225087383,4.62020778457404,4.573255544892181,4.4843192696431196,4.794250617561513,4.43354548093734
NDUFB9,3.2776981182775304,4.383464497061949,3.2723063043483585,3.955905986988564,3.520278625469488,3.1019099780813026,4.09455742498385,3.5109426775220896
NDUFC1,3.4754837727162626,4.254182195128085,3.5196404848553677,3.6745840853374054,3.6264120650088105,3.1019099780813026,3.967641417598689,3.798736707997569
NDUFC2,3.457375372298239,4.2139518881375615,3.6917579937775282,3.3180673490612063,3.2174640851004708,3.2146845767050216,3.7193112168703006,3.4483934261126756
NDUFS1,5.365113646476411,5.369472698738852,5.548434845234823,5.298614130813612,5.412763251564911,5.125558341662805,5.417997998232709,5.196583427280147
NDUFS2,4.483699531469062,4.6006288251685685,4.543624531508673,4.667603384399505,4.573255544892181,4.588550691448938,4.571326112972021,4.678182592547278
NDUFS4,5.334827030674706,5.274628069157877,5.435244084603752,5.410350475851297,5.3725955574620645,5.03765240231771,5.516146101374472,5.13875891593753
NDUFS6,3.870579686411902,4.5865876872644735,3.904592300270075,3.917450633628967,3.890379726565195,3.2146845767050216,4.017141444687537,3.7280945657058044
NDUFS7,3.7821656287694827,3.7196886411057943,3.5803646794887642,3.596652476966888,3.7223541930258848,3.6649887726691195,3.417936057186928,3.6520802026201076
NDUFV1,4.197597484885411,4.5132630668474105,4.385617497340175,3.992937125818974,4.371985168541499,3.792468790077502,4.432652756855365,4.03997073121122
NDUFV2,5.010827680662403,4.628133131755104,4.891448591297435,4.667603384399505,4.992545942179323,4.990620848672009,4.899523501092874,5.064644179122875
NDUFV3,5.022356315545738,5.16191357846533,5.130431738842722,5.127085325300838,5.354874319775281,4.3220292919470396,5.1819988045128635,4.793882218280596
NEB,4.350845598502636,4.009719285962669,4.727919270707781,4.629868316605817,4.271554361873321,3.7517547781136593,4.756543992197988,4.469058379223735
NEBL,4.443620565014076,4.572346584743916,4.25948112076177,5.009313087389007,4.546866293853086,4.023045568354998,4.233441100460667,4.445523791215913
NECAB1,3.7821656287694827,3.9580555308577527,4.554804587595,4.852983462569846,4.519761731067153,3.8122205980180524,4.308365292772363,4.092169901272795
NECAP1,3.593815990668939,4.234269337691293,3.767848174845301,3.7233566693325266,3.864263694116106,4.42252668433004,3.8416172627309733,3.703392942102248
NECAP2,3.9628913206023557,4.254182195128085,3.8155376515421437,3.992937125818974,3.9406506192846975,3.5699729592674987,4.233441100460667,4.057674937550664
NECTIN2,4.695352168727553,4.254182195128085,4.670180913156355,3.387025065452811,4.0778742691615015,4.806045410773009,4.756543992197988,4.4920518020941955
NECTIN3,4.320476855629793,4.857441893810519,4.9530321186444395,4.703966144084242,5.423949498998366,4.054234786091555,4.858734369519979,4.318748315556731
NEDD1,4.3049394850204035,4.273706260047568,4.0976980402612595,4.342233584611381,4.179396002184071,4.128200260604468,4.220389220356253,4.291343794949308
NEDD4,4.450412938953303,3.8158534855662376,4.181857739315174,3.4197990113760186,4.323030029062798,3.792468790077502,4.259044661288428,3.6780656609139806
NEDD4L,6.892108001609552,5.965212037199432,6.464035668236683,6.480623253544317,6.944848691374319,7.179086168255542,6.246146620221413,6.772960219669937
NEDD8,4.016538153776877,4.6144755363415015,4.424359049763917,4.303020445723304,4.306164184152767,4.023045568354998,4.284009011803012,4.38414371211577
NEDD9,5.534366456027453,5.578661478507811,5.742387994705989,5.194902257202389,4.9665237754862614,5.944260188705342,5.754902589050956,5.235158842579999
NEFL,2.2719385003962467,3.0170916212811125,4.0976980402612595,3.7468789898121533,3.358590335358664,2.6585268042966077,3.3258985185715986,3.009876240072485
NEGR1,5.3569442114313075,5.419886450245451,5.749146011858034,6.320415826477255,6.089485315607837,5.461835320114551,5.608799076454946,5.482880680212263
NEIL1,3.2776981182775304,3.650023734579137,3.966536817845212,3.649275743472809,3.3137253426812014,2.9285408765118057,3.6973893606796757,2.9044335899858775
