,1,10,2,3,4,5,6,7,8,9
AACS,4.532057132688252,4.59584977705633,4.586394742485123,4.269133056534526,4.682993997392328,4.534523060528148,4.577492407191603,4.586095728702406,4.2424214297261384,4.509261685020127
AAGAB,4.004130625550237,4.046531651417126,4.411612268317161,4.015411356098334,4.282143860947358,4.449826930212213,4.144875904424171,4.185713966157428,4.470203529067724,4.299303673576705
AAK1,6.552099576261982,6.6720152952950125,7.003001681890682,6.770947187663346,6.691552752259764,6.882510599031091,6.710339444554352,6.964538999677435,6.860936632177842,7.022684625646208
AAMDC,3.775304327734996,4.120766910800251,4.114761969350489,3.82511264995435,4.30711628386478,4.097002655477216,4.364845343133875,4.6904364670270935,4.689853740020656,4.618773516957606
AASDH,3.9623637463937618,5.45792625158403,4.8729111706715775,4.835533659442899,4.61284670700636,4.9511138996765105,5.011058507516874,5.2923895911287735,5.123908672002217,5.414681105016339
AASDHPPT,4.909416946457137,4.916603751266948,4.948843594760832,5.101927086188233,4.9160926895891555,4.758472920514434,5.0315417886173055,4.069830542804689,4.3219371620405225,4.245990501853411
AATF,3.153877481892016,4.206424700343237,3.9196738225149406,3.5898827750354845,3.8052321284570434,4.050185127874989,3.722588934983646,4.337689232676501,3.9367986806687325,4.0332183556808365
AATK,5.928328546593988,5.404878122658217,5.580807904434383,5.876337039474261,5.89821013546675,5.157121067759125,5.567814275559866,5.0476591821169885,4.7816991397672,5.0968326035646125
ABAT,5.9749989667827705,5.610124149289931,6.06186622799225,5.88528066413236,5.956750228577436,5.86899877857083,5.854541187440613,5.677889775652463,5.7627743860712455,5.7571570395392
ABCA1,3.4780786530816648,4.13849551605155,4.2395677558991505,4.12473670955359,3.9205394319301576,4.119614319961928,4.144875904424171,4.289552189548025,4.458148675393485,4.106665447874944
ABCA10,4.858511828726657,5.159077861000269,5.137659050618924,5.041682705128792,5.384185009120992,5.6209854226200004,5.199150907680998,5.488847772672652,5.0326134417827495,4.921555767902341
ABCA2,5.048216235873165,5.10039374789581,5.406977560473839,5.524701709437421,5.457064461022287,4.979899258309835,5.49400001551479,4.722930030571393,4.741409063607378,4.959155175468817
ABCA3,5.686263587091795,5.6261304136001975,5.8214543096814655,5.801753669942344,5.875342850036567,5.429381341113581,5.721419261065699,5.518141865106098,5.4662307487011965,5.527228726850482
ABCA5,5.969282898316037,6.144221945834703,5.977477227883828,6.002754755864811,6.336544671281094,6.041732456793986,6.018409773055269,6.035998150369475,6.044719499563702,5.978458588032586
ABCA6,3.91877606980843,4.639378671168726,4.398353229089528,4.071567293515676,4.61284670700636,4.9703959085233445,4.364845343133875,4.238980269848257,5.2161233446171025,4.514508499662499
ABCA7,4.1556721702744355,4.439671802496035,4.191498023195929,4.8097671630057945,5.03604018935712,3.8520507250620923,4.7791957641399545,4.238980269848257,3.794342310415154,3.887629095068672
ABCA9,4.317597358636153,4.399882709541926,4.613667766561753,4.6394438191990695,4.7797715128052,5.057226762992596,5.0315417886173055,4.843274474627653,4.458148675393485,4.26631746998533
ABCB1,5.780573272301252,5.113735506973585,5.574652052581902,5.402619303184964,5.870189428121337,5.078876970237142,6.125792086370821,5.395435420415924,5.455104942877457,5.235796476959552
ABCB10,4.119884922498384,3.85611497402291,4.300264751818934,4.175221289477625,4.161341615631113,4.312216515751304,4.238744554617064,4.238980269848257,4.794776333499172,4.356068210296337
ABCB7,3.2452995409013186,4.550339545853922,4.322108790493026,4.015411356098334,3.8253971486028027,4.312216515751304,4.476810604214337,4.722930030571393,4.67531932474818,4.618773516957606
ABCB8,3.6667727206246155,3.6780144976108033,4.207779366336203,4.434031911153236,4.161341615631113,3.7918402503797406,4.192911240822137,4.185713966157428,3.8515594211378055,4.09080371432612
ABCB9,4.786338116245244,4.8057649465293615,5.24625076994581,4.885156568426052,5.099428196136223,5.145166528658377,4.725595253612548,5.024281633821436,5.388013853551147,5.30222648714592
ABCC1,5.2076072071140995,4.769032398490516,5.033658058994292,4.8097671630057945,4.902587412038256,4.781803893375432,4.668958200026408,5.156990649762375,5.130121603122693,5.030361404826663
ABCC10,3.5450116271253895,4.344241333105309,3.992363105410616,4.071567293515676,3.938527952952525,3.9755734721997857,3.6445584771121107,3.93873621849231,3.4944567495703946,3.8374138445155612
ABCC4,3.6667727206246155,4.206424700343237,3.930387135343564,3.892650064255587,3.651395453171929,3.7277708887415675,4.041274440967973,4.185713966157428,4.342569171668653,4.189674176953396
ABCC5,5.5030985849681455,5.530386446336625,5.770316965894284,5.574517620471134,5.571330214574937,5.702281690989744,5.6365525267537215,5.560534244780792,5.477234131772557,5.6932317661184015
ABCC8,4.875769734439217,4.849860887564476,4.993990736714573,5.279977277314267,5.3101069234634455,4.798951708155691,4.830068832542587,4.722930030571393,5.1145162942787366,5.093905134729612
ABCD2,3.775304327734996,4.084337982208063,4.00232903475843,4.5420028750781505,4.319372464794611,4.073867851768492,4.144875904424171,4.814518711038425,4.188316707905869,4.129996058354295
ABCD3,4.403497128284912,4.823637326365292,4.541149082629433,4.608006784265559,4.708080496774574,4.815810425803793,4.639389500671309,4.069830542804689,4.599298852337702,4.349917836884509
ABCD4,3.91877606980843,5.1527249019458345,4.826162309636522,4.835533659442899,4.691426283358858,4.979899258309835,4.878478640025951,5.070502681633701,5.13629617194971,5.425261148313523
ABCE1,3.91877606980843,4.2545051106228735,3.908844490543496,4.071567293515676,3.973562403176346,4.073867851768492,4.192911240822137,4.069830542804689,4.079340644541134,4.024714343834671
ABCF1,4.403497128284912,3.808381751516234,4.1058605757847575,3.892650064255587,3.9205394319301576,4.001067598276091,3.794968892921587,3.93873621849231,3.9265327341829317,3.7625864455309213
ABCG1,3.8254504588166998,3.8791534897683713,3.8756345503885377,3.1535468841251606,3.763639612802781,3.7918402503797406,3.467449898227584,3.7028708752639803,3.8290638873531213,4.050012452116555
ABHD12,5.969282898316037,5.316924148166558,5.65945817746572,5.5865932774897695,5.654825367605892,5.33782141510905,5.46813271709354,5.236590258936421,5.305757354597553,5.275692838911694
ABHD17A,5.018993997268296,4.701313177779417,4.499806899489013,5.101927086188233,4.824860576429618,4.26501732816883,4.608919783773225,3.93873621849231,3.445595279672572,3.5936987536503815
ABHD17B,3.722510190821671,4.358444605459312,4.262762991980992,3.9559133203203283,3.973562403176346,4.001067598276091,4.238744554617064,4.238980269848257,4.196227497820944,4.218228728082255
ABHD17C,4.119884922498384,3.901673163230632,4.174947204445113,4.269133056534526,4.132392894834491,3.760318592211497,4.545045213786752,3.866125033944983,4.070444602806696,3.963070917775273
ABHD18,5.530140439655174,5.434161721054132,5.685586734277572,5.416943684764443,5.78108392547886,5.895848413061227,5.5066869973340005,5.7829081558463,6.216456712981586,5.9564283611774345
ABHD2,5.827896695878151,5.720751974567122,5.65945817746572,5.610315739382988,5.7289121676666666,5.695368483426376,5.454943743468831,5.66551001435753,5.667942827797689,5.735785190723581
ABHD3,4.37567574679351,4.452590628027388,4.564027786949604,4.269133056534526,3.9022213873289746,4.073867851768492,4.725595253612548,4.6904364670270935,4.786077233307363,4.834256911562454
ABHD5,4.255936753047267,4.490374932243053,4.255090871552591,3.674591372176106,4.071853177933241,4.184534465519384,3.862461732909939,4.129449937040952,4.257357079851976,4.27964280407434
ABHD6,4.1556721702744355,4.691253489175562,4.843415814691434,4.395285747312487,4.79502821094285,4.946234739060337,4.697677642718626,4.469585954026295,4.865814001448222,4.875216906484891
ABHD8,4.804875738202008,4.875414309616111,4.893459047739406,4.977574948803325,4.942568083691967,4.810222373447539,4.7791957641399545,3.7878257515968587,4.736830516664426,4.646670331712627
ABI1,5.9806825474254595,5.46727615576003,5.5218239138421215,5.59852485118678,5.6386747548339,5.556688277086655,5.386256190887191,5.473872508546806,5.684089274602218,5.391003324071135
ABI2,5.991953707884834,5.868221381817567,5.860870285544532,5.8303782367871815,5.8571884716622975,5.738366036085999,5.658453927469803,5.458669572112948,5.868807425144317,5.889915532322047
ABL1,5.018993997268296,5.327682290552682,5.369784054580296,5.358372281749952,5.449224127821709,5.112570937099167,5.281404333008123,5.587829248138233,5.300547792372764,5.395350285094798
ABL2,5.076608725018315,5.184093627913511,5.268860649310286,5.158747386823089,5.153762075502636,5.061594465384612,5.0315417886173055,4.843274474627653,5.310939917875715,5.153651176999036
ABLIM1,6.334896096468143,6.232433122636315,6.405235739250214,6.1359771090895565,6.1558722378067605,6.383353031885193,6.222753429237922,6.405631559595132,6.255399639231983,6.374154756708946
ABLIM2,5.879372911283219,5.453218311064152,5.73937830201997,5.51185008323262,5.5988146170235,5.724986528663705,5.414299862971923,6.018648356052319,5.706961075182802,5.885939870120033
ABLIM3,4.4305653861854415,4.606910919811755,4.7771203550245405,4.728227371499491,4.674490002883738,4.810222373447539,4.7791957641399545,4.656851509276665,4.349352984811291,4.799449572696624
ABR,6.689445985577164,5.759707708004923,6.212969819045969,5.937325048030203,6.108158243293409,5.771051981727347,5.8090051066183985,5.826262206176947,5.696469823004328,5.982083565460363
