"x"
"RPL41"
"B3GAT2"
"RPL21"
"CACNB1"
"DNM1"
"RPL10A"
"CAMK2A"
"CLSTN3"
"SYN1"
"PCYT2"
"STX1B"
"PTK2B"
"THY1"
"YWHAG"
"LYNX1"
"PRKAR1B"
"RAP1GAP"
"FXYD7"
"HSPA8"
"CALM3"
"AKAP8L"
"EEF1A2"
"CABP1"
"PPFIA3"
"RPS15A"
"BASP1"
"PIN1"
