"x"
"RPS3A"
"STX1A"
"RPL21"
"DNM1"
"CLIP3"
"CAMK2A"
"FAIM2"
"NDRG4"
"CHN1"
"SYN1"
"STX1B"
"ADGRB2"
"THY1"
"CAMK2N1"
"TUBB4A"
"PRKAR1B"
"PREPL"
"ENO2"
"FXYD7"
"CALM3"
"ATP1A3"
"DMTN"
"CPLX2"
"CAMK2B"
"EEF1A2"
"SYT1"
