"x"
"DOC2A"
"B3GAT2"
"RPL41"
"ARPP19"
"RPL21"
"MGST1"
"RPL10A"
"DNM1"
"TOLLIP"
"NRXN2"
"SYN1"
"CLIP3"
"CACNB1"
"CAMK2A"
"CLSTN3"
"PCYT2"
"STX1B"
"TUBB4A"
"PTK2B"
"THY1"
"DOCK7"
"PALM"
"YWHAG"
"PRKAR1B"
"FXYD7"
"LYNX1"
"ADAM15"
"BAIAP2"
"MAP2K2"
"HSPA8"
"RAP1GAP"
"GPC1"
"TAOK2"
"CALM3"
"GBA"
"AK3"
"AKAP8L"
"DAPK3"
"CAMK2B"
"CABP1"
"ZER1"
"EEF1A2"
"MAP1A"
"NSMF"
"PPFIA3"
"RPS15A"
"SYT1"
"SYP"
"BASP1"
"CELF4"
"BPGM"
"GGT7"
"ATP1B1"
"PTGDS"
"PIN1"
