"x"
"HSPA8"
"ARPP19"
"STX1A"
"CLSTN3"
"CPLX1"
"CACNB1"
"LIMK1"
"CFL1"
"DNM1"
"NUAK1"
"ADAM15"
"CLIP3"
"MGST1"
"RPL41"
"APLP1"
"DLG4"
"GDI1"
"NDRG4"
"FAIM2"
"LYNX1"
"CAMK2B"
"PTK2B"
"HPCA"
"THY1"
"ARHGDIG"
"RAB3C"
"GTF3C1"
"GNAS"
"NSMF"
"UQCRC1"
"MAN2C1"
"BRSK2"
"CDK10"
"KNDC1"
"MAP2K2"
"TNK2"
"E4F1"
"SYN1"
"MAN1B1"
"AKAP8L"
"TUBB4A"
"AKT2"
"NTNG2"
"PTGDS"
"RAPGEF3"
